seed,nulleff,cens,var,est,lower,upper
497,1,3,RR for sympt. | infec.,0.6372167544060426,0.5333898409726032,0.7526376281917376
497,1,3,RR for N+ | infec.,0.5704573494266955,0.4910745414418452,0.6542337183217389
497,1,3,RR for N+ | sympt.,0.695906432748538,0.5737855044705578,0.814626899625066
497,1,3,RR for N+ | asympt.,0.5208411284891118,0.4134854898106108,0.6445791356490154
498,1,3,Pr(Infec. | Plac.),0.735,0.7033471946426193,0.764406733540713
498,1,3,Pr(Infec. | mAb),0.32,0.28860150272687257,0.3531188927071709
498,1,3,Pr(Sympt. | Plac.),0.405,0.37151587597407615,0.43939211050500243
498,1,3,Pr(Sympt. | mAb),0.1075,0.08788102147694288,0.13087039634451283
498,1,3,Pr(Asympt. | Plac.),0.33,0.29829672754760284,0.36332809036232716
498,1,3,Pr(Asympt. | mAb),0.2125,0.1855613371265769,0.24218651669168684
498,1,3,"Pr(Sympt. | Infec., Plac.)",0.5510204081632653,0.5106157417510004,0.5907627593758996
498,1,3,"Pr(Sympt. | Infec., mAb)",0.3359375,0.28088326425686305,0.395842688632876
498,1,3,"Pr(Asympt. | Infec., Plac.)",0.4489795918367347,0.4092372406241003,0.4893842582489995
498,1,3,"Pr(Asympt. | Infec., mAb)",0.6640625,0.6041573113671239,0.719116735743137
498,1,3,"Pr(N+ | Infec., Plac.)",0.7687074829931972,0.7329477681223303,0.800979004479344
498,1,3,"Pr(N+ | Infec., mAb)",0.453125,0.3932873375109957,0.5143486490289297
498,1,3,"Pr(N+ | sympt., Plac.)",0.8271604938271605,0.7822187477543368,0.864435280575707
498,1,3,"Pr(N+ | sympt., mAb)",0.6046511627906976,0.4989772079672809,0.7013757274845405
498,1,3,"Pr(N+ | asympt., Plac.)",0.696969696969697,0.6390346879764611,0.7492547144853982
498,1,3,"Pr(N+ | asympt., mAb)",0.3764705882352941,0.30712652868288154,0.4512740261391981
498,1,3,PE for infec.,0.564625850340136,0.5152297743800702,0.61031366888799
498,1,3,PE for sympt. infec.,0.7345679012345679,0.6710622816279288,0.7865256516155107
498,1,3,PE for asympt. infec.,0.3560606060606061,0.24044618445796184,0.4548338100429078
498,1,3,RR for sympt. | infec.,0.6096643518518519,0.5029528668004103,0.7305307923114102
498,1,3,RR for N+ | infec.,0.5894634955752213,0.5084455383403941,0.6747348468362351
498,1,3,RR for N+ | sympt.,0.7309961818812911,0.5999407018001855,0.8565317399119834
498,1,3,RR for N+ | asympt.,0.5401534526854219,0.43469219242496443,0.6599724987768381
499,1,3,Pr(Infec. | Plac.),0.725,0.6930387592654921,0.7548107464419537
499,1,3,Pr(Infec. | mAb),0.29625,0.26564400999474935,0.32880338205906373
499,1,3,Pr(Sympt. | Plac.),0.43625,0.4022706889795867,0.47083861773663715
499,1,3,Pr(Sympt. | mAb),0.1,0.08108481565039842,0.12273828531414245
499,1,3,Pr(Asympt. | Plac.),0.28875,0.25841510587749866,0.32110396931939955
499,1,3,Pr(Asympt. | mAb),0.19625,0.17020780955979448,0.22519535773515378
499,1,3,"Pr(Sympt. | Infec., Plac.)",0.6017241379310345,0.5613399727610999,0.6407696894036069
499,1,3,"Pr(Sympt. | Infec., mAb)",0.33755274261603374,0.2803663634337778,0.39992123996707046
499,1,3,"Pr(Asympt. | Infec., Plac.)",0.39827586206896554,0.35923031059639327,0.43866002723890013
499,1,3,"Pr(Asympt. | Infec., mAb)",0.6624472573839663,0.6000787600329295,0.7196336365662221
499,1,3,"Pr(N+ | Infec., Plac.)",0.7793103448275862,0.7437831338792212,0.8111620402001428
499,1,3,"Pr(N+ | Infec., mAb)",0.43037974683544306,0.3689485185704334,0.49403188288707295
499,1,3,"Pr(N+ | sympt., Plac.)",0.8166189111747851,0.772646897691754,0.8536967319334344
499,1,3,"Pr(N+ | sympt., mAb)",0.5625,0.45341134296949726,0.6658613908385619
499,1,3,"Pr(N+ | asympt., Plac.)",0.7229437229437229,0.661941180402697,0.7766525862909531
499,1,3,"Pr(N+ | asympt., mAb)",0.3630573248407643,0.2919392840211234,0.4407167095561521
499,1,3,PE for infec.,0.5913793103448275,0.5424261528031797,0.6363704444126697
499,1,3,PE for sympt. infec.,0.7707736389684814,0.7143604995791524,0.8166993049668936
499,1,3,PE for asympt. infec.,0.3203463203463204,0.18899514893130165,0.43109515802534426
499,1,3,RR for sympt. | infec.,0.5609759046340962,0.4609628393389624,0.6737030363719674
499,1,3,RR for N+ | infec.,0.552257197266719,0.4708549113761066,0.6386125339219543
499,1,3,RR for N+ | sympt.,0.6888157894736842,0.5524567227891707,0.8225923822394587
499,1,3,RR for N+ | asympt.,0.5021930660971051,0.3986864862557505,0.6208579467293732
500,1,3,Pr(Infec. | Plac.),0.725,0.6930387592654921,0.7548107464419537
500,1,3,Pr(Infec. | mAb),0.325,0.2934470246949064,0.3582255819770803
500,1,3,Pr(Sympt. | Plac.),0.435,0.4010378274097924,0.46958342649694557
500,1,3,Pr(Sympt. | mAb),0.1225,0.10156740699738123,0.1470406445379042
500,1,3,Pr(Asympt. | Plac.),0.29,0.25961920880100253,0.32238791920538146
500,1,3,Pr(Asympt. | mAb),0.2025,0.17610481586747045,0.23173861547490684
500,1,3,"Pr(Sympt. | Infec., Plac.)",0.6,0.5595985685585426,0.639085506111847
500,1,3,"Pr(Sympt. | Infec., mAb)",0.3769230769230769,0.32021211587019643,0.4372179700379692
500,1,3,"Pr(Asympt. | Infec., Plac.)",0.4,0.360914493888153,0.44040143144145744
500,1,3,"Pr(Asympt. | Infec., mAb)",0.6230769230769231,0.5627820299620307,0.6797878841298035
500,1,3,"Pr(N+ | Infec., Plac.)",0.7913793103448276,0.7564476105384804,0.8224766760011031
500,1,3,"Pr(N+ | Infec., mAb)",0.41923076923076924,0.360855667106379,0.4799578267708547
500,1,3,"Pr(N+ | sympt., Plac.)",0.8333333333333334,0.7905831419333424,0.8688047561774147
500,1,3,"Pr(N+ | sympt., mAb)",0.5306122448979592,0.43252467204457556,0.6263904306010359
500,1,3,"Pr(N+ | asympt., Plac.)",0.728448275862069,0.6678426255840705,0.781611853412304
500,1,3,"Pr(N+ | asympt., mAb)",0.35185185185185186,0.28252188974881576,0.42804505568611884
500,1,3,PE for infec.,0.5517241379310345,0.5011586381320879,0.5984908943509903
500,1,3,PE for sympt. infec.,0.7183908045977012,0.6562327204422618,0.7700574376788083
500,1,3,PE for asympt. infec.,0.30172413793103436,0.16868536946495516,0.4141205767417122
500,1,3,RR for sympt. | infec.,0.6282051282051282,0.5272478741583849,0.7400613858359593
500,1,3,RR for N+ | infec.,0.5297469415116475,0.45360520583612896,0.6107173895924817
500,1,3,RR for N+ | sympt.,0.636734693877551,0.5166126064479559,0.7575856178707181
500,1,3,RR for N+ | asympt.,0.4830155599386369,0.3830807664149822,0.597983823712649
501,1,3,Pr(Infec. | Plac.),0.70625,0.6737619500431247,0.7367667635220341
501,1,3,Pr(Infec. | mAb),0.32,0.28860150272687257,0.3531188927071709
501,1,3,Pr(Sympt. | Plac.),0.4275,0.39364529714436264,0.46204763990546044
501,1,3,Pr(Sympt. | mAb),0.13,0.10845258053217377,0.15508378786002655
501,1,3,Pr(Asympt. | Plac.),0.27875,0.24879275666834802,0.31082189605266364
501,1,3,Pr(Asympt. | mAb),0.19,0.16432148573705274,0.21864141751046645
501,1,3,"Pr(Sympt. | Infec., Plac.)",0.6053097345132743,0.5644252589681618,0.6447718699589515
501,1,3,"Pr(Sympt. | Infec., mAb)",0.40625,0.3479036767985577,0.4673682962812932
501,1,3,"Pr(Asympt. | Infec., Plac.)",0.39469026548672564,0.3552281300410483,0.4355747410318382
501,1,3,"Pr(Asympt. | Infec., mAb)",0.59375,0.5326317037187068,0.6520963232014423
501,1,3,"Pr(N+ | Infec., Plac.)",0.7982300884955752,0.7631751156830733,0.8292570897659788
501,1,3,"Pr(N+ | Infec., mAb)",0.49609375,0.4353588859263457,0.5569441129519814
501,1,3,"Pr(N+ | sympt., Plac.)",0.8625730994152047,0.8220366286492502,0.8950549567427104
501,1,3,"Pr(N+ | sympt., mAb)",0.5769230769230769,0.4808980890817771,0.667467856399384
501,1,3,"Pr(N+ | asympt., Plac.)",0.6995515695067265,0.6364168329427865,0.7559276726105377
501,1,3,"Pr(N+ | asympt., mAb)",0.4407894736842105,0.36428646018988675,0.5202115409440078
501,1,3,PE for infec.,0.5469026548672566,0.49483812244613734,0.5949082088914628
501,1,3,PE for sympt. infec.,0.695906432748538,0.6306614756047633,0.7504123475297707
501,1,3,PE for asympt. infec.,0.3183856502242153,0.1834777542468614,0.43164223505079913
501,1,3,RR for sympt. | infec.,0.6711440058479533,0.5674791846108362,0.7849065695531207
501,1,3,RR for N+ | infec.,0.6214921701773836,0.5422197364010027,0.7034066606211175
501,1,3,RR for N+ | sympt.,0.6688396349413298,0.5551596948976004,0.7795198525215196
501,1,3,RR for N+ | asympt.,0.6301029014844803,0.5122703936272023,0.7621651938605964
502,1,3,Pr(Infec. | Plac.),0.715,0.6827496146302625,0.7451954686012968
502,1,3,Pr(Infec. | mAb),0.34,0.3080084839037623,0.3735207564820542
502,1,3,Pr(Sympt. | Plac.),0.43375,0.3998051863778724,0.46832801471937985
502,1,3,Pr(Sympt. | mAb),0.1275,0.10615462646977454,0.15240563630345416
502,1,3,Pr(Asympt. | Plac.),0.28125,0.2511965821580108,0.3133941761819726
502,1,3,Pr(Asympt. | mAb),0.2125,0.1855613371265769,0.24218651669168684
502,1,3,"Pr(Sympt. | Infec., Plac.)",0.6066433566433567,0.5660270905927537,0.6458367794555272
502,1,3,"Pr(Sympt. | Infec., mAb)",0.375,0.3195829951229014,0.43389858704853645
502,1,3,"Pr(Asympt. | Infec., Plac.)",0.39335664335664333,0.3541632205444728,0.4339729094072463
502,1,3,"Pr(Asympt. | Infec., mAb)",0.625,0.5661014129514635,0.6804170048770987
502,1,3,"Pr(N+ | Infec., Plac.)",0.7867132867132867,0.7512890022019915,0.8183122221901077
502,1,3,"Pr(N+ | Infec., mAb)",0.43014705882352944,0.3726854811801821,0.48955422650385677
502,1,3,"Pr(N+ | sympt., Plac.)",0.8472622478386167,0.8056262513238801,0.8812937062264298
502,1,3,"Pr(N+ | sympt., mAb)",0.5784313725490197,0.4814653869221886,0.6697041092116996
502,1,3,"Pr(N+ | asympt., Plac.)",0.6933333333333334,0.6302571186815389,0.7499187482629547
502,1,3,"Pr(N+ | asympt., mAb)",0.3411764705882353,0.2741220494711517,0.41525009244295075
502,1,3,PE for infec.,0.5244755244755244,0.47215708697485215,0.5729458385234985
502,1,3,PE for sympt. infec.,0.7060518731988472,0.6424928903654668,0.7590832135975959
502,1,3,PE for asympt. infec.,0.24444444444444446,0.10192514877998426,0.364900480794101
502,1,3,RR for sympt. | infec.,0.6181556195965417,0.5204084767840896,0.7264207828441441
502,1,3,RR for N+ | infec.,0.546764705882353,0.47102880678439424,0.6270171144432368
502,1,3,RR for N+ | sympt.,0.6827064158996933,0.5656044587926875,0.7968828404032677
502,1,3,RR for N+ | asympt.,0.4920814479638009,0.38946046954438235,0.6116791032893418
503,1,3,Pr(Infec. | Plac.),0.7325,0.700768241095772,0.7620095814685888
503,1,3,Pr(Infec. | mAb),0.30375,0.27288306416312524,0.3364926447476027
503,1,3,Pr(Sympt. | Plac.),0.425,0.3911828932675224,0.45953393816332905
503,1,3,Pr(Sympt. | mAb),0.11125,0.09129138845499783,0.1349241877949153
503,1,3,Pr(Asympt. | Plac.),0.3075,0.27650633001881586,0.3403335373203695
503,1,3,Pr(Asympt. | mAb),0.1925,0.16667470856525288,0.22126430030123792
503,1,3,"Pr(Sympt. | Infec., Plac.)",0.5802047781569966,0.539850880549553,0.6195139768952592
503,1,3,"Pr(Sympt. | Infec., mAb)",0.3662551440329218,0.308198622417825,0.42847446195567146
503,1,3,"Pr(Asympt. | Infec., Plac.)",0.4197952218430034,0.3804860231047408,0.46014911945044706
503,1,3,"Pr(Asympt. | Infec., mAb)",0.6337448559670782,0.5715255380443286,0.6918013775821751
503,1,3,"Pr(N+ | Infec., Plac.)",0.7849829351535836,0.7499201725246233,0.8163336826516245
503,1,3,"Pr(N+ | Infec., mAb)",0.4444444444444444,0.38331443910583674,0.507303611326231
503,1,3,"Pr(N+ | sympt., Plac.)",0.8529411764705882,0.8113562815799431,0.8866398263447699
503,1,3,"Pr(N+ | sympt., mAb)",0.5056179775280899,0.40368555240975706,0.6070854976437682
503,1,3,"Pr(N+ | asympt., Plac.)",0.6910569105691057,0.6307496639265019,0.7454889333171276
503,1,3,"Pr(N+ | asympt., mAb)",0.4090909090909091,0.3345693052970732,0.48803750403425955
503,1,3,PE for infec.,0.5853242320819112,0.5365917425591878,0.6302254438591837
503,1,3,PE for sympt. infec.,0.7382352941176471,0.6771624156076312,0.7884736201016409
503,1,3,PE for asympt. infec.,0.3739837398373983,0.25422722362379724,0.4752599686848299
503,1,3,RR for sympt. | infec.,0.6312515129508594,0.5246595620494124,0.7502020598307411
503,1,3,RR for N+ | infec.,0.566183574879227,0.48565992045730905,0.6510335605623367
503,1,3,RR for N+ | sympt.,0.592793490895002,0.471470612401456,0.7163144868087882
503,1,3,RR for N+ | asympt.,0.5919786096256685,0.4769786475270874,0.7217455605693394
504,1,3,Pr(Infec. | Plac.),0.715,0.6827496146302625,0.7451954686012968
504,1,3,Pr(Infec. | mAb),0.31625,0.2849701355337735,0.3492861014718125
504,1,3,Pr(Sympt. | Plac.),0.40625,0.37274337443380734,0.440652664854757
504,1,3,Pr(Sympt. | mAb),0.12875,0.10730324895371114,0.15374506662900334
504,1,3,Pr(Asympt. | Plac.),0.30875,0.277714632847932,0.3416132873007392
504,1,3,Pr(Asympt. | mAb),0.1875,0.1619700355525158,0.2160167620760318
504,1,3,"Pr(Sympt. | Infec., Plac.)",0.5681818181818182,0.5272676901934523,0.608186259509547
504,1,3,"Pr(Sympt. | Infec., mAb)",0.40711462450592883,0.3484037526445763,0.4686039835059506
504,1,3,"Pr(Asympt. | Infec., Plac.)",0.4318181818181818,0.3918137404904531,0.4727323098065477
504,1,3,"Pr(Asympt. | Infec., mAb)",0.5928853754940712,0.5313960164940493,0.6515962473554237
504,1,3,"Pr(N+ | Infec., Plac.)",0.777972027972028,0.7421215349987124,0.8101137984058231
504,1,3,"Pr(N+ | Infec., mAb)",0.4624505928853755,0.40203383202251153,0.5239905719532334
504,1,3,"Pr(N+ | sympt., Plac.)",0.8492307692307692,0.8062621082439033,0.884040145048846
504,1,3,"Pr(N+ | sympt., mAb)",0.5922330097087378,0.49567612543951683,0.6821574628484024
504,1,3,"Pr(N+ | asympt., Plac.)",0.6842105263157895,0.62379725914651,0.7389816866777862
504,1,3,"Pr(N+ | asympt., mAb)",0.37333333333333335,0.2999983138911522,0.4529941480154272
504,1,3,PE for infec.,0.5576923076923077,0.5066796893539238,0.604737165123707
504,1,3,PE for sympt. infec.,0.6830769230769231,0.6141399583396068,0.7404878767761298
504,1,3,PE for asympt. infec.,0.3927125506072875,0.2753431339290491,0.49184041847618243
504,1,3,RR for sympt. | infec.,0.7165217391304347,0.6043414270590891,0.8402927076891639
504,1,3,RR for N+ | infec.,0.5944308744504152,0.5136117350275026,0.6791590458162284
504,1,3,RR for N+ | sympt.,0.6973758266497818,0.5807461162228986,0.8104454436766626
504,1,3,RR for N+ | asympt.,0.5456410256410257,0.4322108190412731,0.6757252547004519
505,1,3,Pr(Infec. | Plac.),0.73375,0.7020575625633273,0.7632083128105192
505,1,3,Pr(Infec. | mAb),0.3425,0.3104389629075192,0.37606638309726886
505,1,3,Pr(Sympt. | Plac.),0.45375,0.4195537949590122,0.48838825109001294
505,1,3,Pr(Sympt. | mAb),0.10875,0.08901693412231537,0.13222253650862614
505,1,3,Pr(Asympt. | Plac.),0.28,0.24999452121885174,0.31210818431164583
505,1,3,Pr(Asympt. | mAb),0.23375,0.20573811487121585,0.26430663670830673
505,1,3,"Pr(Sympt. | Infec., Plac.)",0.6183986371379898,0.578451441312607,0.6568062541738283
505,1,3,"Pr(Sympt. | Infec., mAb)",0.3175182481751825,0.26524633610062104,0.374836175615043
505,1,3,"Pr(Asympt. | Infec., Plac.)",0.38160136286201024,0.34319374582617174,0.4215485586873931
505,1,3,"Pr(Asympt. | Infec., mAb)",0.6824817518248175,0.625163824384957,0.734753663899379
505,1,3,"Pr(N+ | Infec., Plac.)",0.7802385008517888,0.744977905493605,0.8118550572045043
505,1,3,"Pr(N+ | Infec., mAb)",0.44525547445255476,0.3875687529069493,0.50445600060775
505,1,3,"Pr(N+ | sympt., Plac.)",0.8209366391184573,0.7781978020070967,0.8569539628698565
505,1,3,"Pr(N+ | sympt., mAb)",0.5977011494252874,0.4926474120106409,0.6944918107703931
505,1,3,"Pr(N+ | asympt., Plac.)",0.7142857142857143,0.6519027834224603,0.7694428333800978
505,1,3,"Pr(N+ | asympt., mAb)",0.37433155080213903,0.30815324934384575,0.4455690273017177
505,1,3,PE for infec.,0.5332197614991482,0.4825642026915362,0.5802727197908564
505,1,3,PE for sympt. infec.,0.7603305785123967,0.7042490534603111,0.8064659852455582
505,1,3,PE for asympt. infec.,0.1651785714285715,0.013272892706543526,0.29410425560876785
505,1,3,RR for sympt. | infec.,0.5134523737708874,0.4245578699183407,0.6138993940154704
505,1,3,RR for N+ | infec.,0.5706658591782743,0.4937700295321599,0.6517105858167649
505,1,3,RR for N+ | sympt.,0.7280722055079843,0.5970374335913691,0.853817022850663
505,1,3,RR for N+ | asympt.,0.5240641711229946,0.4249517214080484,0.63742402111896
506,1,3,Pr(Infec. | Plac.),0.7425,0.7110915893078188,0.7715906557324285
506,1,3,Pr(Infec. | mAb),0.325,0.2934470246949064,0.3582255819770803
506,1,3,Pr(Sympt. | Plac.),0.43875,0.4047370728757577,0.47334833945943766
506,1,3,Pr(Sympt. | mAb),0.12375,0.10271310279268382,0.14838300155208742
506,1,3,Pr(Asympt. | Plac.),0.30375,0.27288306416312524,0.3364926447476027
506,1,3,Pr(Asympt. | mAb),0.20125,0.17492457809472528,0.23043080043816622
506,1,3,"Pr(Sympt. | Infec., Plac.)",0.5909090909090909,0.5509089071615672,0.6297409932535722
506,1,3,"Pr(Sympt. | Infec., mAb)",0.38076923076923075,0.323888102314268,0.4411222934092674
506,1,3,"Pr(Asympt. | Infec., Plac.)",0.4090909090909091,0.3702590067464278,0.44909109283843307
506,1,3,"Pr(Asympt. | Infec., mAb)",0.6192307692307693,0.5588777065907324,0.676111897685732
506,1,3,"Pr(N+ | Infec., Plac.)",0.803030303030303,0.7691435813584327,0.8330227533586982
506,1,3,"Pr(N+ | Infec., mAb)",0.4423076923076923,0.3832129122331789,0.5030824405362737
506,1,3,"Pr(N+ | sympt., Plac.)",0.8490028490028491,0.8077797556649091,0.8826694404753921
506,1,3,"Pr(N+ | sympt., mAb)",0.5151515151515151,0.4179933827223579,0.6111777320634654
506,1,3,"Pr(N+ | asympt., Plac.)",0.7366255144032922,0.6778721150136511,0.7880139664793939
506,1,3,"Pr(N+ | asympt., mAb)",0.39751552795031053,0.32515804636151063,0.47464959768575726
506,1,3,PE for infec.,0.5622895622895623,0.5132940209750774,0.6076904978852931
506,1,3,PE for sympt. infec.,0.717948717948718,0.6561098861945502,0.7694192663317508
506,1,3,PE for asympt. infec.,0.3374485596707819,0.2126404505470113,0.44318042061853224
506,1,3,RR for sympt. | infec.,0.644378698224852,0.5413660623473674,0.758397287513678
506,1,3,RR for N+ | infec.,0.5507982583454282,0.4748386816401224,0.6306829395449158
506,1,3,RR for N+ | sympt.,0.6067724222086638,0.49029477610971417,0.724716248868138
506,1,3,RR for N+ | asympt.,0.539643984871092,0.4360887421694385,0.6558987913515697
507,1,3,Pr(Infec. | Plac.),0.72875,0.6969021266866511,0.7584115374492522
507,1,3,Pr(Infec. | mAb),0.31375,0.2825505575484485,0.3467295738381658
507,1,3,Pr(Sympt. | Plac.),0.43125,0.3973405668119593,0.4658165286663213
507,1,3,Pr(Sympt. | mAb),0.13,0.10845258053217377,0.15508378786002655
507,1,3,Pr(Asympt. | Plac.),0.2975,0.26684982013382574,0.3300856247294731
507,1,3,Pr(Asympt. | mAb),0.18375,0.15844624333988422,0.2120763958602059
507,1,3,"Pr(Sympt. | Infec., Plac.)",0.5917667238421955,0.5513950012659141,0.6309370381489992
507,1,3,"Pr(Sympt. | Infec., mAb)",0.41434262948207173,0.35513963883646193,0.47612800419545664
507,1,3,"Pr(Asympt. | Infec., Plac.)",0.40823327615780447,0.36906296185100085,0.44860499873408594
507,1,3,"Pr(Asympt. | Infec., mAb)",0.5856573705179283,0.5238719958045435,0.6448603611635381
507,1,3,"Pr(N+ | Infec., Plac.)",0.7735849056603774,0.7378861156555359,0.8057019270861215
507,1,3,"Pr(N+ | Infec., mAb)",0.47410358565737054,0.41318715585564625,0.535800736223771
507,1,3,"Pr(N+ | sympt., Plac.)",0.8434782608695652,0.8013794599575758,0.8780122637246112
507,1,3,"Pr(N+ | sympt., mAb)",0.5673076923076923,0.4713702128199461,0.65844998947607
507,1,3,"Pr(N+ | asympt., Plac.)",0.6722689075630253,0.6103113609924904,0.7287537455440872
507,1,3,"Pr(N+ | asympt., mAb)",0.40816326530612246,0.3320329654083732,0.4889711523514863
507,1,3,PE for infec.,0.5694682675814752,0.5198530502538767,0.6152673892261509
507,1,3,PE for sympt. infec.,0.6985507246376812,0.6339680123690072,0.7525234620247188
507,1,3,PE for asympt. infec.,0.38235294117647056,0.2606793261874534,0.4847307418275225
507,1,3,RR for sympt. | infec.,0.7001789941682546,0.5923145064445449,0.8183366435836682
507,1,3,RR for N+ | infec.,0.6128656107278204,0.5307784529508002,0.6985699394506246
507,1,3,RR for N+ | sympt.,0.6725812846946867,0.5561555482510272,0.7870962923629325
507,1,3,RR for N+ | asympt.,0.6071428571428571,0.48584863843187254,0.74491298634521
508,1,3,Pr(Infec. | Plac.),0.735,0.7033471946426193,0.764406733540713
508,1,3,Pr(Infec. | mAb),0.3475,0.315302931176847,0.38115462606588424
508,1,3,Pr(Sympt. | Plac.),0.45875,0.42449968527569026,0.4933945720112781
508,1,3,Pr(Sympt. | mAb),0.13625,0.11420958055659033,0.16176705188303903
508,1,3,Pr(Asympt. | Plac.),0.27625,0.24639012160168283,0.3082484255003573
508,1,3,Pr(Asympt. | mAb),0.21125,0.18437787568883443,0.2408819253199435
